ID	TITLE	CATEGORY
314141	"'American Idol' ""Dream Team"" - Lopez, Urban, Connick Jr. & Seacrest - Set To  ..."	Entertainment
253438	Carbon in ancient soil is changing the climate, study says	Science and Technology
229024	Michael Jace 'choked ex-wife in front of screaming baby', reveal divorce papers	Entertainment
140339	"Miley Cyrus Postpones Remaining US Tour Dates. Bright Side: She Takes ""Duck  ..."	Entertainment
295748	Justin Bieber - Justin Bieber And Chris Brown Reunite In The Studio	Entertainment
394752	REFILE-UPDATE 3-Microsoft targeted in apparent Chinese anti-trust probe	Science and Technology
226392	Yellen Adds Disadvantaged to Full-Employment Definition	Business
358435	Megan Fox Posts Makeup-Free Selfie	Entertainment
80089	UPDATE 1-Philip Morris to stop cigarette production in Australia	Business
219895	Report: 18 Detained In Turkish Mine Disaster Probe	Business
294063	GM to recall further 3.4 million vehicles over ignition problems as drivers are  ...	Business
97976	UPDATE 2-US government says hackers trying to exploit 'Heartbleed' bug	Science and Technology
119651	US Airways Investigating Pornographic Toy Airplane Tweet	Entertainment
224693	Net Neutrality Must Be Defended	Science and Technology
196021	It's Carbon and Monoxide the Ol' Detroit Perfume	Business
146610	Ford's Fields Follows a Legend Leaving an Automaker in Its Prime	Business
5512	Softbank's Pitch to Regulators Paints False Picture of US Wireless	Science and Technology
357094	FOREX-Dollar rallies on strong US jobs data; euro falls	Business
194955	Jon Hamm - Jon Hamm is more than a piece of meat	Entertainment
193780	Colin Pillinger - Scientist Colin Pillinger Dead At 70	Science and Technology
392197	Commercial US cargo ship reaches space station	Science and Technology
10051	T-Mobile US CFO says industry consolidation is inevitable	Science and Technology
26382	Chris Brown Pursuing Settlement In Assault Case, Might Just Walk Free Next Week	Entertainment
242916	Drew Barrymore held up by elephants	Entertainment
179412	Seth Rogen describes filming parody of Kim Kardashian and Kanye West's sexy  ...	Entertainment
220075	Johnson Controls to Spin Off Automotive Interiors Into Venture	Business
267086	RPT-New York's Lawsky wants senior BNP execs fired in probe -sources	Business
313805	Kurt Cobain - Frances Bean Cobain Takes Aim At Lana Del Rey	Entertainment
146377	New Joss Whedon Film 'In Your Eyes' Released Online	Entertainment
279298	Amazon's Music Service Said to Hit Snags With Universal	Entertainment
322252	Fed could fall behind the curve, Bullard warns	Business
200583	Geithner to Lecture at Yale About Lessons From Financial Crisis	Business
337605	Robin Thicke - Robin Thicke makes public apology	Entertainment
315203	Money Men Bloomberg, Steyer And Paulson Tally Costs Of Climate Change In  ...	Business
361281	'Bye b****': Demi Lovato unfollows Selena Gomez on Twitter 'after posting angry  ...	Entertainment
86746	About All The Crazy Stuff That Happens In 'Captain America: The Winter Soldier'	Entertainment
292823	JetBlue apologizes after flight attendant refused to let three-year-old girl go to  ...	Entertainment
155038	Julia Louis-Dreyfus strips naked to simulate sex with a clown in GQ photo shoot	Entertainment
223247	Windshield Washer Fluid Sprays Germs Tied to Deadly Legionnaires	Health
128799	Pound Strengthens to Four-Year High After Yellen; Gilts Decline	Business
305682	Emerging Stocks Rise as Fed Maintains Pace of Stimulus Reduction	Business
356723	UPDATE 5-GM suspends South African output as striking union spurns offer	Business
121209	ASML Revenue Forecast Trails Estimates on Slowing Demand (1)	Business
412179	BNY Mellon Ordered to Keep Disputed Argentine Funds	Business
188776	US orders oil-by-rail shippers to advise when cargo moves through states	Business
130651	Jay Z Granted Permit To Hold Made In America In Los Angeles	Entertainment
63803	US STOCKS-Wall St rallies, S&P 500 cuts losses for the week	Business
118011	'Blood Moon' Lunar Eclipse Wows Skywatchers (PHOTOS)	Science and Technology
355316	Aus Elsa got new hubby to play princesses	Entertainment
241723	Beat that, Ellen: Nasa reveals incredible interactive 3.2 gigapixel 'global selfie  ...	Science and Technology
72983	Amazon Picks Six Original Series, Dumps Two	Entertainment
350326	Why Google Is Yanking Negative Coverage Of Powerful People From Its Search  ...	Science and Technology
112742	Last-Minute Tax Strategies to Be Retirement Ready	Business
5080	Hedge Fund Manager Reaping Fannie Windfall to Rival Big Short	Business
322557	UPDATE 2-United Technologies' Sikorsky wins $1.3 bln US helicopter deal	Business
20402	Dramatic Drop In Colon Cancer Rates Thanks To More Screenings, Research  ...	Health
376957	Nikkei rises to 1-1/2-week high on US optimism; BOJ gets muted reaction	Business
192795	Outside chance of ECB easing keeps euro zone yields subdued	Business
261844	German website Bild publishes Kate, Duchess of Cambridge's bare bottom picture	Entertainment
132438	Former Anglo Irish chairman found not guilty on lending charges	Business
298184	New Clues Point To Amazon Unveiling A Phone	Science and Technology
311442	Facebook's Oculus, Emulating Android, Seeks Partners	Science and Technology
304386	Kanye West Talks Tech, Culture and Annie Lebowitz At Lions Tech Conference	Entertainment
229831	Olive Oil And Veggies May Combine To Lower Blood Pressure	Health
86397	Barbara Walters Reveals Her Last Day On 'The View'	Entertainment
197446	From IPO To Rental Boyfriends: Everything You Need To Know About China's  ...	Science and Technology
348493	NYMEX-US oil slips towards $104 as Libyan PM declares oil crisis over	Business
14	ECB FOCUS-Stronger euro drowns out ECB's message to keep rates low for  ...	Business
137534	"RZA Describes Christ Bearer's Attempted Suicide: ""That S**t Sound Mythical"""	Entertainment
90778	Stay-At-Home Mothers Are On The Rise, Research Shows	Business
74479	Alyson Hannigan arrives at How I Met Your Mother director's house with 16  ...	Entertainment
223487	UPDATE 2-GM names new top spokesman Cervone, turning to old hand	Business
271732	Miley Cyrus is targeted in second robbery in seven months as thieves make off  ...	Entertainment
168867	Adam Levine - Blake Shelton Tweets Adam Levine's Phone Number During Live  ...	Entertainment
267892	CORRECTED-US STOCKS-Wall St to open modestly lower but set to end May  ...	Business
74066	General Motors CEO Mary Barra weeps as she meets relatives of those killed in  ...	Science and Technology
345728	'Bigfoot' Samples Actually From Bears, Wolves And Furry Creatures	Science and Technology
194464	Brothers disappointed in HGTV ouster	Entertainment
307643	REFILE-UPDATE 1-France secures Alstom stake option ahead of GE tie-up	Business
212689	Goldman Sachs shareholders approve pay plan for top executives	Business
409966	FOREX-Dollar adds to monthly gain on strong US labor market data	Business
73534	India is on climate change death row, UN panel says: Delhi faces flooding risk  ...	Science and Technology
276022	PRECIOUS-Gold holds near 4-month low as ECB move on rates awaited	Business
202502	Favreu's 'Chef' is a Friday Feast For N.Y, L.A Residents	Entertainment
351205	Bet - Bet Awards Marred By Party Death	Entertainment
16946	Ukraine crisis worries hammer German investor morale	Business
19250	L'wren Scott - L'Wren Scott's social media pages removed	Entertainment
415739	Beyonce Gives Nicki Minaj 'Flawless' Necklace, Proves Girls Run The World  ...	Entertainment
267770	RPT-UPDATE 2-China official PMI hits 5-month high in May, boding well for Q2	Business
347581	The Duchess of Cambridge and the new curly hairstyle that unravelled in the  ...	Entertainment
125086	Dovish Sign? Janet Yellen Says Nothing About Asset Bubbles	Business
96406	JPMorgan's Profit Falls 20 Percent In First Quarter	Business
384863	UPDATE 2-Apple agrees to conditional $450 mln e-books antitrust accord	Science and Technology
166697	Germany Signals Siemens Backing Over GE in Battle for Alstom	Business
37005	Jimmy Kimmel Takes Funny Selfie With The Clinton Family	Entertainment
349607	Target 'respectfully' asks customers not to bring firearms to its stores after being  ...	Business
410291	Mobileye shares rise 50 pct in bumper debut	Business
109432	Nick Carter Gets Married, Retroactively Destroys Every '90s Girl's Dreams	Entertainment
105128	Yields on new Greek 5yr bonds rise, traders cite widespread selling	Business
315730	US STOCKS-Data lift Wall St, S&P hits another record	Business
344171	Asia Stocks Gain From Six-Year High Following US Shares	Business
82349	Miley Cyrus - Miley Cyrus 'miserable' after pet pooch Floyd's death	Entertainment
143080	10 Animals Who Are Still Hurting From The BP Oil Spill	Business
96	UPDATE 2-McDonald's US sales continue to struggle in February	Business
114426	Banksy Makes His Big Return	Entertainment
257532	Twice-divorced Bill Murray crashes bachelor party and gives marriage advice  ...	Entertainment
132487	NYC Transit Worker Deal Offers Raises Without MTA Fare Increases	Business
35620	UPDATE 4-Seized oil tanker Morning Glory arrives in Libyan capital	Business
304248	Bathing beauty Kim Kardashian cools off in daring see-through bathing suit as  ...	Entertainment
272613	Euro Climbs Before ECB as Treasuries Drop for 4th Day	Business
288523	40 Percent Of High Risk Oil And Gas Wells Aren't Inspected As Feds Struggle To  ...	Business
367906	UPDATE 1-Brazil bandits steal $6.3 mln of Samsung phones, computers	Science and Technology
29470	UPDATE 1-Turkish assets fall as Twitter ban raises political tension	Business
351377	Walter Dean Myers, Beloved Author, Dies At 76	Entertainment
327447	Russia Postpones Launch of New Angara Rocket as Putin Watches	Science and Technology
6306	Grant Gustin in costume as The Flash for new TV series	Entertainment
273635	Saturn's Northern Lights Glow Luminous Blue In New Hubble Photos	Science and Technology
391110	UPDATE 2-GE profit rises 13 pct, expects retail finance IPO end-July	Business
399778	US Tells Time Warner Cable to Act in Dodgers-Games Tiff	Science and Technology
170361	Secret of the 1918 Spanish flu epidemic uncovered	Health
377390	Dollar awaits Yellen's testimony, Draghi may check euro's gains	Business
342440	Megan Fox - Megan Fox: Ellen DeGeneres is sexy	Entertainment
2807	Lucy Aragon's 'Bachelor' Song Bashes Juan Pablo ... But For Fun	Entertainment
80958	UK Manufacturing Growth Cools as Export Demand Decreases	Business
318794	GM Orders Chevrolet Dealers to Stop Selling Recent Cruzes	Science and Technology
367664	NYMEX-US crude dips towards $103 as supplies set to rise	Business
2421	Lindsay Lohan - Lindsay Lohan wants 'integrity'	Entertainment
201943	A Letter to My Kids on Mother's Day	Entertainment
11457	Kristen Bell cosies up to co-star Jason Dohring on the red carpet at the New York  ...	Entertainment
48931	Madonna To Direct 'Ad̩: A Love Story' Despite Failure Of 'W.E.'	Entertainment
269857	MSNBC Host Reports Death Of Wrong 'Brady Bunch' Actress	Entertainment
130512	Katie Holmes pulls on her sexiest mini dress as Tom Cruise moves on	Entertainment
262466	#YesAllWomen Includes Mothers of Children with Mental Illness	Health
327056	Hong Kong Votes, Beijing Glowers	Business
57110	Spanish, Italian, Portuguese yields hit historical lows on ECB bets	Business
401616	REFILE-WRAPUP 6-Argentina fails to reach debt agreement, default imminent	Business
242818	Amazon Won't Sell You The Paperback Version Of The Anti-Amazon Book	Entertainment
53139	Cameron Diaz Opens Up About Pal Gwyneth Paltrow's Split From Chris Martin	Entertainment
206925	Meet Once Upon A Time's latest princess! Frozen's Elsa unveiled in season finale	Entertainment
11472	Kristen Bell Talks Relationship To Character Veronica Mars (VIDEO)	Entertainment
262293	'My Big Fat Greek Wedding' Sequel In The Works From Nia Vardalos	Entertainment
18369	Microsoft shares flirt with dotcom-boom levels on iPad app report	Science and Technology
145502	"Country Singer And ""Make-A-Wish"" Speaker Kevin Sharp Dies At Age 43"	Entertainment
191370	Barclays axes 19000 jobs including 7000 investment bankers	Business
94425	UPDATE 3-Mickey Rooney, versatile actor and master showman, dies at 93	Entertainment
192813	Euro zone yields hold near lows before ECB meeting	Business
326546	US STOCKS SNAPSHOT-Tech leads Wall St higher but DuPont drags	Business
101002	Swiss stocks - Factors to watch on April 10	Health
5958	Review: Thief Doesn't Make Off With the Loot	Science and Technology
291841	'The way you love our daughter fills me with so much love!' Kim Kardashian  ...	Entertainment
165580	ECB's Constancio watching more than just April inflation data	Business
279590	Battle Of The Tear-Jerkers: Will 'If I Stay' Prove As Popular As 'The Fault In Our  ...	Entertainment
27691	Divergent Fails To Impress Critics - Good Acting, Bad Action [Video + Pictures]	Entertainment
57499	Facebook Oculus Deal Boosts Allure of Virtual-Reality Startups	Science and Technology
230885	UPDATE 1-Target shows signs of turnaround as sales fall less than expected	Business
47359	BofA Agrees to $9.5 Billion Mortgage Settlement, Boosts Dividend	Business
188482	GLOBAL MARKETS-Yellen comments boost US stocks; gold falls	Business
274374	Beyonce Is A Fashionable AND Charitable Role Model At Chime For Change  ...	Entertainment
268824	GM Just Had Its Best May In 7 Years Despite Recall Catastrophe	Science and Technology
15710	Schaeuble says ESM ruling vindicates German gov't policies	Business
344263	JPMorgan CEO Jamie Dimon reveals he has throat cancer	Business
89590	Disney's latest hero, 'Captain America,' sets box office record	Entertainment
